Order ID,Date,SKU,Units Sold,Selling Price,Total Sales Value
2022,25-09-2024,SKU0056,1,58.8,58.8
2023,12-11-2024,SKU0012,1,65.1,65.1
2024,13-11-2024,SKU0039,1,60.77,60.77
2025,07-11-2024,SKU0071,2,38.52,77.04
2026,06-10-2024,SKU0012,1,91.05,91.05
2027,16-10-2024,SKU0033,1,10.34,10.34
2028,30-09-2024,SKU0083,1,77.25,77.25
2029,13-11-2024,SKU0053,2,42.47,84.94
2030,09-10-2024,SKU0100,1,27.12,27.12
2031,15-10-2024,SKU0019,2,49.25,98.5
2032,06-11-2024,SKU0058,1,27.82,27.82
2033,28-10-2024,SKU0085,2,88.19,176.38
2034,21-10-2024,SKU0083,1,81.6,81.6
2035,07-11-2024,SKU0043,1,87.13,87.13
2036,13-10-2024,SKU0073,1,85.23,85.23
2037,09-11-2024,SKU0045,2,84.23,168.46
2038,04-11-2024,SKU0086,2,62.33,124.66
2039,13-10-2024,SKU0019,1,91.18,91.18
2040,16-10-2024,SKU0037,1,15.32,15.32
2041,19-09-2024,SKU0011,2,35.73,71.46
2042,28-09-2024,SKU0056,1,29.13,29.13
2043,02-11-2024,SKU0025,1,20.9,20.9
2044,17-10-2024,SKU0099,2,10.57,21.14
2045,23-10-2024,SKU0069,2,46.24,92.48
2046,13-10-2024,SKU0045,1,75.16,75.16
2047,02-11-2024,SKU0062,2,68.04,136.08
2048,07-11-2024,SKU0095,1,68.59,68.59
2049,10-10-2024,SKU0014,1,89.93,89.93
2050,03-11-2024,SKU0077,1,96.16,96.16
2051,27-10-2024,SKU0034,2,71.25,142.5
2052,26-10-2024,SKU0098,1,17.64,17.64
2053,27-09-2024,SKU0082,1,70.9,70.9
2054,13-10-2024,SKU0060,2,59.93,119.86
2055,25-09-2024,SKU0064,2,15.8,31.6
2056,02-10-2024,SKU0070,2,33.14,66.28
2057,30-09-2024,SKU0051,2,31.39,62.78
2058,02-11-2024,SKU0042,2,79.55,159.1
2059,16-10-2024,SKU0021,2,41.07,82.14
2060,01-11-2024,SKU0005,2,55.06,110.12
2061,10-10-2024,SKU0066,2,80.72,161.44
2062,28-10-2024,SKU0070,1,94.29,94.29
2063,29-09-2024,SKU0061,1,58.44,58.44
2064,19-10-2024,SKU0008,2,59.98,119.96
2065,10-11-2024,SKU0066,1,18.63,18.63
2066,25-09-2024,SKU0087,1,54.49,54.49
2067,04-11-2024,SKU0062,1,71.78,71.78
2068,12-10-2024,SKU0020,1,27.01,27.01
2069,04-11-2024,SKU0004,2,20.01,40.02
2070,28-10-2024,SKU0015,2,87.7,175.4
2071,31-10-2024,SKU0094,2,20.34,40.68
2072,05-11-2024,SKU0056,2,92.18,184.36
2073,29-09-2024,SKU0020,1,34.63,34.63
2074,07-10-2024,SKU0024,2,39.7,79.4
2075,15-10-2024,SKU0009,1,57.3,57.3
2076,14-10-2024,SKU0021,2,26.93,53.86
2077,10-10-2024,SKU0041,2,71.97,143.94
2078,29-09-2024,SKU0013,1,57.15,57.15
2079,11-11-2024,SKU0005,1,95.15,95.15
2080,28-10-2024,SKU0064,1,92.01,92.01
2081,06-10-2024,SKU0046,2,79.27,158.54
2082,25-10-2024,SKU0078,2,26.63,53.26
2083,23-09-2024,SKU0071,1,29.24,29.24
2084,27-10-2024,SKU0070,2,34.16,68.32
2085,03-11-2024,SKU0059,1,85.07,85.07
2086,01-10-2024,SKU0076,1,68.32,68.32
2087,11-10-2024,SKU0051,2,25.8,51.6
2088,21-10-2024,SKU0016,2,51.24,102.48
2089,29-09-2024,SKU0051,1,97.74,97.74
2090,29-10-2024,SKU0096,2,75.9,151.8
2091,24-09-2024,SKU0042,2,94.09,188.18
2092,07-10-2024,SKU0011,1,82.8,82.8
2093,08-11-2024,SKU0068,1,75.26,75.26
2094,11-11-2024,SKU0093,1,84.69,84.69
2095,22-09-2024,SKU0052,2,72.33,144.66
2096,26-09-2024,SKU0098,2,61.06,122.12
2097,13-11-2024,SKU0073,1,76.23,76.23
2098,04-11-2024,SKU0010,2,30.65,61.3
2099,07-11-2024,SKU0072,2,54.13,108.26
2100,27-10-2024,SKU0063,2,95.63,191.26
2101,07-10-2024,SKU0036,1,82.78,82.78
2102,30-09-2024,SKU0096,1,93.37,93.37
2103,07-11-2024,SKU0045,2,97.07,194.14
2104,14-11-2024,SKU0006,1,62.84,62.84
2105,31-10-2024,SKU0006,2,27.66,55.32
2106,13-11-2024,SKU0091,1,76.69,76.69
2107,19-10-2024,SKU0066,2,10.66,21.32
2108,11-10-2024,SKU0073,1,18.02,18.02
2109,11-11-2024,SKU0064,2,35.75,71.5
2110,05-10-2024,SKU0038,1,11.37,11.37
2111,25-09-2024,SKU0069,2,71.5,143
2112,04-11-2024,SKU0098,2,83.49,166.98
2113,02-11-2024,SKU0061,1,77.84,77.84
2114,07-11-2024,SKU0078,2,23,46
2115,23-10-2024,SKU0074,1,82.35,82.35
2116,22-10-2024,SKU0063,2,84.56,169.12
2117,22-10-2024,SKU0071,2,18.69,37.38
2118,12-11-2024,SKU0020,2,54.31,108.62
2119,01-10-2024,SKU0075,1,71.93,71.93
2120,21-09-2024,SKU0077,2,46.6,93.2
2121,03-10-2024,SKU0064,2,90.03,180.06
2122,16-10-2024,SKU0081,1,57.62,57.62
2123,23-09-2024,SKU0037,2,20.99,41.98
2124,22-09-2024,SKU0036,1,57.74,57.74
2125,01-10-2024,SKU0097,1,61.97,61.97
2126,12-11-2024,SKU0010,2,95.83,191.66
2127,07-11-2024,SKU0034,2,47.98,95.96
2128,01-11-2024,SKU0045,2,90.37,180.74
2129,26-09-2024,SKU0063,2,38.8,77.6
2130,22-09-2024,SKU0013,1,50.71,50.71
2131,28-10-2024,SKU0025,2,70.77,141.54
2132,10-11-2024,SKU0044,2,89.7,179.4
2133,07-11-2024,SKU0097,1,79.67,79.67
2134,15-11-2024,SKU0074,1,23.99,23.99
2135,27-10-2024,SKU0024,1,27.43,27.43
2136,29-09-2024,SKU0069,2,16.14,32.28
2137,30-09-2024,SKU0074,2,65.93,131.86
2138,17-09-2024,SKU0047,2,49.63,99.26
2139,19-10-2024,SKU0091,2,88.83,177.66
2140,05-10-2024,SKU0050,1,99.05,99.05
2141,25-09-2024,SKU0036,2,89.07,178.14
2142,23-10-2024,SKU0033,1,14.2,14.2
2143,04-11-2024,SKU0092,2,94.99,189.98
2144,03-11-2024,SKU0003,2,19.27,38.54
2145,28-09-2024,SKU0031,2,50.25,100.5
2146,21-09-2024,SKU0060,1,36.76,36.76
2147,22-09-2024,SKU0029,1,24.08,24.08
2148,07-11-2024,SKU0044,2,25.41,50.82
2149,10-11-2024,SKU0045,2,41.13,82.26
2150,27-09-2024,SKU0042,1,12.29,12.29
2151,06-11-2024,SKU0021,1,15.82,15.82
2152,08-11-2024,SKU0032,2,74.29,148.58
2153,24-10-2024,SKU0028,2,66.36,132.72
2154,10-11-2024,SKU0085,2,18.94,37.88
2155,26-09-2024,SKU0047,2,48.91,97.82
2156,01-10-2024,SKU0099,2,64.69,129.38
2157,05-11-2024,SKU0094,2,18.79,37.58
2158,08-11-2024,SKU0047,2,97.48,194.96
2159,16-11-2024,SKU0017,2,86.37,172.74
2160,25-10-2024,SKU0029,2,30.45,60.9
2161,10-11-2024,SKU0048,1,56.7,56.7
2162,14-10-2024,SKU0002,1,55.69,55.69
2163,19-09-2024,SKU0033,1,40.08,40.08
2164,11-11-2024,SKU0063,2,78.37,156.74
2165,02-10-2024,SKU0068,1,69.25,69.25
2166,31-10-2024,SKU0039,1,87.78,87.78
2167,03-10-2024,SKU0089,1,10.46,10.46
2168,22-10-2024,SKU0005,1,64.36,64.36
2169,05-10-2024,SKU0068,2,99.35,198.7
2170,20-09-2024,SKU0052,1,81.03,81.03
2171,14-11-2024,SKU0052,1,40.99,40.99
2172,11-10-2024,SKU0029,2,24.05,48.1
2173,13-10-2024,SKU0037,1,48.55,48.55
2174,28-09-2024,SKU0008,2,48.18,96.36
2175,11-11-2024,SKU0020,2,62.67,125.34
2176,13-10-2024,SKU0041,1,15.95,15.95
2177,20-09-2024,SKU0070,1,44.85,44.85
2178,16-11-2024,SKU0036,2,86.93,173.86
2179,10-10-2024,SKU0032,2,67.93,135.86
2180,03-10-2024,SKU0005,1,49.12,49.12
2181,15-11-2024,SKU0020,2,37.92,75.84
2182,11-11-2024,SKU0068,2,35.18,70.36
2183,12-10-2024,SKU0022,2,77.36,154.72
2184,04-10-2024,SKU0097,2,48.58,97.16
2185,08-10-2024,SKU0031,1,32.16,32.16
2186,22-09-2024,SKU0041,1,83.14,83.14
2187,05-10-2024,SKU0093,1,33.9,33.9
2188,16-11-2024,SKU0005,2,15.8,31.6
2189,23-10-2024,SKU0010,1,59.33,59.33
2190,20-10-2024,SKU0075,1,35.11,35.11
2191,27-09-2024,SKU0037,1,10.44,10.44
2192,11-11-2024,SKU0056,1,55.14,55.14
2193,10-10-2024,SKU0086,2,90.51,181.02
2194,31-10-2024,SKU0024,1,67.97,67.97
2195,23-10-2024,SKU0085,2,11.63,23.26
2196,09-10-2024,SKU0100,2,44.09,88.18
2197,26-10-2024,SKU0016,1,32.23,32.23
2198,29-10-2024,SKU0002,2,70.34,140.68
2199,20-09-2024,SKU0015,2,51.12,102.24
2200,04-10-2024,SKU0041,1,25.55,25.55
2201,16-10-2024,SKU0063,1,51.07,51.07
2202,01-10-2024,SKU0049,2,93.83,187.66
2203,23-10-2024,SKU0026,1,46.97,46.97
2204,09-10-2024,SKU0094,2,88.33,176.66
2205,28-09-2024,SKU0066,1,52.79,52.79
2206,20-09-2024,SKU0029,2,78.19,156.38
2207,20-09-2024,SKU0070,1,80.73,80.73
2208,07-11-2024,SKU0060,1,78.47,78.47
2209,27-10-2024,SKU0065,2,67.46,134.92
2210,27-10-2024,SKU0040,1,95.72,95.72
2211,30-09-2024,SKU0011,1,93.57,93.57
2212,14-11-2024,SKU0052,1,37.25,37.25
2213,13-11-2024,SKU0087,1,72.52,72.52
2214,11-11-2024,SKU0090,1,69.83,69.83
2215,14-11-2024,SKU0095,2,28.02,56.04
2216,24-09-2024,SKU0079,2,33.86,67.72
2217,09-10-2024,SKU0073,1,37.97,37.97
2218,17-09-2024,SKU0064,2,39.84,79.68
2219,11-11-2024,SKU0098,1,86.89,86.89
2220,27-09-2024,SKU0081,2,78.16,156.32
2221,13-10-2024,SKU0099,1,82.7,82.7
2222,20-09-2024,SKU0100,1,92.17,92.17
2223,15-10-2024,SKU0003,1,56.29,56.29
2224,03-10-2024,SKU0011,2,85.19,170.38
2225,04-11-2024,SKU0028,2,72.58,145.16
2226,05-10-2024,SKU0062,2,51.83,103.66
2227,31-10-2024,SKU0048,1,27.45,27.45
2228,06-11-2024,SKU0028,1,48.72,48.72
2229,13-11-2024,SKU0046,1,28.59,28.59
2230,04-11-2024,SKU0064,1,35.84,35.84
2231,10-10-2024,SKU0055,2,35.52,71.04
2232,07-11-2024,SKU0083,1,78.49,78.49
2233,30-10-2024,SKU0002,2,55.7,111.4
2234,07-11-2024,SKU0096,1,81.38,81.38
2235,01-11-2024,SKU0075,2,88.97,177.94
2236,09-11-2024,SKU0016,1,65.05,65.05
2237,27-10-2024,SKU0011,1,46.65,46.65
2238,12-11-2024,SKU0003,1,87.11,87.11
2239,30-10-2024,SKU0055,2,61.08,122.16
2240,11-11-2024,SKU0042,1,87.12,87.12
2241,18-10-2024,SKU0029,1,33.89,33.89
2242,17-10-2024,SKU0069,1,60.92,60.92
2243,04-11-2024,SKU0092,1,29.06,29.06
2244,02-10-2024,SKU0031,1,72.85,72.85
2245,18-10-2024,SKU0077,1,62.82,62.82
2246,30-10-2024,SKU0025,2,60.04,120.08
2247,28-10-2024,SKU0006,2,67.52,135.04
2248,13-11-2024,SKU0060,2,43.79,87.58
2249,20-10-2024,SKU0067,1,27.28,27.28
2250,21-10-2024,SKU0022,1,82.58,82.58
2251,14-11-2024,SKU0041,2,44.59,89.18
2252,23-10-2024,SKU0053,1,99,99
2253,02-10-2024,SKU0060,2,53.29,106.58
2254,07-10-2024,SKU0039,2,54.1,108.2
2255,29-09-2024,SKU0055,2,71,142
2256,13-11-2024,SKU0096,2,70.01,140.02
2257,11-11-2024,SKU0030,1,26.25,26.25
2258,04-10-2024,SKU0071,2,34.51,69.02
2259,18-09-2024,SKU0089,1,30.84,30.84
2260,11-11-2024,SKU0002,2,14.81,29.62
2261,19-10-2024,SKU0008,2,12.02,24.04
2262,27-10-2024,SKU0063,1,68.05,68.05
2263,04-10-2024,SKU0059,1,54.87,54.87
2264,14-10-2024,SKU0097,1,90.51,90.51
2265,23-10-2024,SKU0028,1,37.07,37.07
2266,21-10-2024,SKU0074,2,80.88,161.76
2267,23-10-2024,SKU0038,1,19.28,19.28
2268,28-09-2024,SKU0018,1,83.48,83.48
2269,26-10-2024,SKU0062,1,92.9,92.9
2270,24-09-2024,SKU0077,2,66.46,132.92
2271,09-11-2024,SKU0085,1,76.24,76.24
2272,11-10-2024,SKU0097,2,98.9,197.8
2273,23-09-2024,SKU0023,1,44.04,44.04
2274,18-09-2024,SKU0065,1,12.64,12.64
2275,19-10-2024,SKU0040,1,71.43,71.43
2276,11-11-2024,SKU0060,2,11.2,22.4
2277,19-10-2024,SKU0085,2,61.15,122.3
2278,26-10-2024,SKU0005,1,63.77,63.77
2279,15-11-2024,SKU0099,1,62.61,62.61
2280,12-11-2024,SKU0018,1,24.93,24.93
2281,04-11-2024,SKU0038,2,16.9,33.8
2282,09-10-2024,SKU0100,2,91.7,183.4
2283,21-09-2024,SKU0029,1,58.74,58.74
2284,16-11-2024,SKU0026,2,39.08,78.16
2285,30-09-2024,SKU0060,1,79.46,79.46
2286,24-09-2024,SKU0036,2,92.95,185.9
2287,06-10-2024,SKU0082,2,46.38,92.76
2288,04-10-2024,SKU0029,2,18.85,37.7
2289,09-10-2024,SKU0031,2,72.34,144.68
2290,15-10-2024,SKU0063,2,91.68,183.36
2291,23-09-2024,SKU0013,1,98.24,98.24
2292,10-10-2024,SKU0094,1,83.22,83.22
2293,01-11-2024,SKU0071,2,34.14,68.28
2294,11-10-2024,SKU0040,2,42.24,84.48
2295,30-09-2024,SKU0070,1,22.31,22.31
2296,24-10-2024,SKU0002,1,74.15,74.15
2297,19-09-2024,SKU0008,2,25.23,50.46
2298,08-11-2024,SKU0074,2,48.88,97.76
2299,01-11-2024,SKU0043,2,57.86,115.72
2300,30-09-2024,SKU0049,1,44.43,44.43
2301,19-09-2024,SKU0022,1,23.47,23.47
2302,28-10-2024,SKU0074,2,36.08,72.16
2303,25-09-2024,SKU0035,2,66.95,133.9
2304,08-11-2024,SKU0019,2,75.41,150.82
2305,23-09-2024,SKU0004,2,65.32,130.64
2306,12-10-2024,SKU0019,2,96.92,193.84
2307,23-09-2024,SKU0020,2,65.23,130.46
2308,23-09-2024,SKU0004,2,30.28,60.56
2309,30-10-2024,SKU0049,1,54.19,54.19
2310,13-11-2024,SKU0026,1,85.26,85.26
2311,22-10-2024,SKU0003,2,39.32,78.64
2312,07-11-2024,SKU0052,2,76.33,152.66
2313,29-09-2024,SKU0094,2,80.67,161.34
2314,19-09-2024,SKU0036,1,94.06,94.06
2315,06-10-2024,SKU0041,2,46.11,92.22
2316,25-09-2024,SKU0070,1,33.35,33.35
2317,08-11-2024,SKU0051,2,55.72,111.44
2318,08-10-2024,SKU0091,1,99.43,99.43
2319,07-11-2024,SKU0016,2,91.19,182.38
2320,31-10-2024,SKU0047,1,35.56,35.56
2321,19-10-2024,SKU0080,2,27.7,55.4
2322,16-11-2024,SKU0046,1,52.93,52.93
2323,09-10-2024,SKU0100,1,24.92,24.92
2324,16-11-2024,SKU0055,2,78.22,156.44
2325,09-10-2024,SKU0098,2,13.3,26.6
2326,24-10-2024,SKU0088,2,30.23,60.46
2327,07-11-2024,SKU0039,1,11.64,11.64
2328,12-10-2024,SKU0006,1,30.41,30.41
2329,18-10-2024,SKU0084,1,14.71,14.71
2330,16-11-2024,SKU0061,2,70.62,141.24
2331,11-11-2024,SKU0009,2,61.32,122.64
2332,14-10-2024,SKU0085,1,29.25,29.25
2333,16-10-2024,SKU0011,1,28.46,28.46
2334,26-10-2024,SKU0094,2,36.21,72.42
2335,03-10-2024,SKU0065,1,81.84,81.84
2336,12-11-2024,SKU0091,2,23.55,47.1
2337,11-11-2024,SKU0059,1,20.95,20.95
2338,04-10-2024,SKU0070,1,55.72,55.72
2339,11-10-2024,SKU0007,2,87.85,175.7
2340,20-09-2024,SKU0061,2,30.17,60.34
2341,12-10-2024,SKU0057,1,19.56,19.56
2342,17-10-2024,SKU0086,1,54.25,54.25
2343,28-09-2024,SKU0034,1,75.89,75.89
2344,09-11-2024,SKU0084,1,65.65,65.65
2345,03-11-2024,SKU0045,1,47.63,47.63
2346,04-10-2024,SKU0045,2,13.64,27.28
2347,26-09-2024,SKU0015,1,37.05,37.05
2348,22-10-2024,SKU0009,1,92.73,92.73
2349,18-09-2024,SKU0082,1,30.06,30.06
2350,15-11-2024,SKU0046,2,65.26,130.52
2351,11-10-2024,SKU0046,1,91.67,91.67
2352,02-11-2024,SKU0036,2,53.93,107.86
2353,25-09-2024,SKU0046,1,50.17,50.17
2354,02-11-2024,SKU0042,2,22.7,45.4
2355,18-10-2024,SKU0030,2,98.26,196.52
2356,21-09-2024,SKU0011,2,25.9,51.8
2357,06-11-2024,SKU0033,1,53.33,53.33
2358,19-09-2024,SKU0040,2,25.42,50.84
2359,03-10-2024,SKU0070,2,41.35,82.7
2360,29-09-2024,SKU0043,2,89.56,179.12
2361,11-11-2024,SKU0039,1,67.9,67.9
2362,19-09-2024,SKU0086,2,10.89,21.78
2363,14-10-2024,SKU0039,1,97.01,97.01
2364,20-09-2024,SKU0053,1,80.55,80.55
2365,04-10-2024,SKU0083,2,99.78,199.56
2366,11-11-2024,SKU0086,1,78.66,78.66
2367,21-10-2024,SKU0031,2,78.84,157.68
2368,30-09-2024,SKU0063,2,72.94,145.88
2369,02-10-2024,SKU0025,1,48.09,48.09
2370,28-09-2024,SKU0041,1,38.35,38.35
2371,27-09-2024,SKU0050,1,57.27,57.27
2372,18-09-2024,SKU0059,1,26.04,26.04
2373,19-10-2024,SKU0049,1,75.02,75.02
2374,29-09-2024,SKU0030,1,99.76,99.76
2375,16-10-2024,SKU0045,2,64.08,128.16
2376,12-10-2024,SKU0068,1,87.08,87.08
2377,05-11-2024,SKU0053,1,25.51,25.51
2378,04-10-2024,SKU0026,1,84.26,84.26
2379,29-09-2024,SKU0071,2,91.67,183.34
2380,20-09-2024,SKU0040,2,85.5,171
2381,14-11-2024,SKU0012,1,66.45,66.45
2382,19-10-2024,SKU0001,1,93.37,93.37
2383,01-10-2024,SKU0070,2,96.53,193.06
2384,03-10-2024,SKU0001,2,83.38,166.76
2385,22-09-2024,SKU0008,2,59.24,118.48
2386,21-09-2024,SKU0033,2,85.18,170.36
2387,19-10-2024,SKU0068,2,43.47,86.94
2388,09-11-2024,SKU0050,2,41.19,82.38
2389,02-10-2024,SKU0006,2,41.31,82.62
2390,01-11-2024,SKU0060,2,27.93,55.86
2391,10-10-2024,SKU0063,2,66.07,132.14
2392,16-11-2024,SKU0052,2,69.53,139.06
2393,21-09-2024,SKU0003,1,87.37,87.37
2394,19-09-2024,SKU0079,2,72.51,145.02
2395,21-10-2024,SKU0070,2,80.19,160.38
2396,16-11-2024,SKU0006,1,71.99,71.99
2397,13-10-2024,SKU0037,1,72.73,72.73
2398,28-09-2024,SKU0051,1,40.65,40.65
2399,05-11-2024,SKU0027,1,96.93,96.93
2400,27-10-2024,SKU0046,2,67.49,134.98
2401,11-10-2024,SKU0069,2,62.84,125.68
2402,10-11-2024,SKU0017,1,86.25,86.25
2403,03-10-2024,SKU0087,2,47.89,95.78
2404,04-11-2024,SKU0017,1,18.66,18.66
2405,06-10-2024,SKU0023,1,31.61,31.61
2406,14-10-2024,SKU0039,2,82.73,165.46
2407,05-11-2024,SKU0033,2,75.86,151.72
2408,16-11-2024,SKU0066,1,20.55,20.55
2409,21-10-2024,SKU0010,2,16.27,32.54
2410,05-11-2024,SKU0083,2,65.97,131.94
2411,01-10-2024,SKU0040,2,94.48,188.96
2412,19-10-2024,SKU0073,1,25.74,25.74
2413,19-09-2024,SKU0015,2,59.41,118.82
2414,23-09-2024,SKU0043,1,83.08,83.08
2415,26-09-2024,SKU0088,2,57.58,115.16
2416,27-10-2024,SKU0012,2,41.6,83.2
2417,12-10-2024,SKU0022,1,81.15,81.15
2418,27-10-2024,SKU0018,1,79.41,79.41
2419,26-10-2024,SKU0066,1,84.74,84.74
2420,22-09-2024,SKU0062,1,95.06,95.06
2421,19-10-2024,SKU0061,2,23.56,47.12
2422,02-10-2024,SKU0060,2,40.67,81.34
2423,10-10-2024,SKU0079,2,98.74,197.48
2424,11-11-2024,SKU0039,1,63.51,63.51
2425,16-10-2024,SKU0073,2,70.31,140.62
2426,15-11-2024,SKU0022,2,89.57,179.14
2427,12-11-2024,SKU0081,2,72.19,144.38
2428,26-09-2024,SKU0014,1,71.49,71.49
2429,27-09-2024,SKU0095,1,19.41,19.41
2430,30-10-2024,SKU0007,1,55.62,55.62
2431,08-10-2024,SKU0035,1,70.59,70.59
2432,19-09-2024,SKU0034,2,82.66,165.32
2433,24-10-2024,SKU0067,1,47.19,47.19
2434,26-10-2024,SKU0063,2,21.12,42.24
2435,09-10-2024,SKU0002,1,42.92,42.92
2436,31-10-2024,SKU0091,2,48.68,97.36
2437,11-11-2024,SKU0045,1,77.59,77.59
2438,05-10-2024,SKU0063,1,11.78,11.78
2439,26-10-2024,SKU0002,2,44.72,89.44
2440,08-11-2024,SKU0054,1,50.31,50.31
2441,10-11-2024,SKU0051,1,59.51,59.51
2442,29-09-2024,SKU0041,2,97.3,194.6
2443,22-10-2024,SKU0005,1,76.65,76.65
2444,19-09-2024,SKU0085,1,30.02,30.02
2445,08-10-2024,SKU0071,2,67.03,134.06
2446,11-10-2024,SKU0025,1,41.15,41.15
2447,06-10-2024,SKU0001,2,83.03,166.06
2448,14-10-2024,SKU0009,1,25.4,25.4
2449,12-11-2024,SKU0066,1,23.01,23.01
2450,19-09-2024,SKU0067,1,19.13,19.13
2451,08-10-2024,SKU0004,2,58.97,117.94
2452,30-10-2024,SKU0021,1,21.09,21.09
2453,23-10-2024,SKU0061,2,13.76,27.52
2454,12-11-2024,SKU0026,2,39.92,79.84
2455,24-10-2024,SKU0044,2,81.83,163.66
2456,04-10-2024,SKU0037,1,24.05,24.05
2457,06-10-2024,SKU0078,1,42.21,42.21
2458,01-11-2024,SKU0010,1,49.22,49.22
2459,21-09-2024,SKU0090,1,88.84,88.84
2460,29-10-2024,SKU0074,2,52.87,105.74
2461,14-11-2024,SKU0082,2,56.08,112.16
2462,25-09-2024,SKU0091,1,32.92,32.92
2463,15-10-2024,SKU0081,2,70.17,140.34
2464,03-10-2024,SKU0074,2,12.31,24.62
2465,28-09-2024,SKU0075,1,96.8,96.8
2466,12-11-2024,SKU0047,1,54.83,54.83
2467,12-10-2024,SKU0088,2,15.56,31.12
2468,19-10-2024,SKU0083,1,60.33,60.33
2469,19-10-2024,SKU0080,1,56.26,56.26
2470,22-10-2024,SKU0023,2,31.66,63.32
2471,15-10-2024,SKU0076,2,28.79,57.58
2472,08-10-2024,SKU0054,2,34.37,68.74
2473,04-10-2024,SKU0059,1,21.68,21.68
2474,03-10-2024,SKU0019,2,57.83,115.66
2475,30-10-2024,SKU0025,2,89.1,178.2
2476,07-11-2024,SKU0067,1,93.08,93.08
2477,10-10-2024,SKU0013,1,95.77,95.77
2478,08-10-2024,SKU0021,2,64.03,128.06
2479,30-10-2024,SKU0022,2,65.94,131.88
2480,21-09-2024,SKU0047,1,37.95,37.95
2481,17-09-2024,SKU0063,1,89.68,89.68
2482,05-10-2024,SKU0029,2,53.93,107.86
2483,16-10-2024,SKU0049,2,35.14,70.28
2484,25-10-2024,SKU0025,1,96.91,96.91
2485,01-10-2024,SKU0023,2,73.48,146.96
2486,01-11-2024,SKU0076,1,51.82,51.82
2487,13-11-2024,SKU0049,2,16.18,32.36
2488,21-10-2024,SKU0023,2,22.61,45.22
2489,21-09-2024,SKU0005,2,27.68,55.36
2490,22-09-2024,SKU0029,1,91.26,91.26
2491,11-10-2024,SKU0005,1,97.44,97.44
2492,27-09-2024,SKU0039,2,34.03,68.06
2493,06-11-2024,SKU0099,1,54.85,54.85
2494,08-10-2024,SKU0035,1,81.27,81.27
2495,14-11-2024,SKU0081,2,44.62,89.24
2496,20-10-2024,SKU0030,2,54.31,108.62
2497,12-11-2024,SKU0056,1,89.89,89.89
2498,30-10-2024,SKU0002,2,28.68,57.36
2499,12-11-2024,SKU0015,2,99.45,198.9
2500,10-11-2024,SKU0051,1,51.07,51.07
2501,30-09-2024,SKU0023,2,33.25,66.5
2502,14-11-2024,SKU0026,1,90.32,90.32
2503,25-09-2024,SKU0011,1,16.89,16.89
2504,06-10-2024,SKU0024,2,67.81,135.62
2505,02-10-2024,SKU0009,2,15.55,31.1
2506,13-11-2024,SKU0078,1,95.16,95.16
2507,03-10-2024,SKU0088,1,67.57,67.57
2508,03-10-2024,SKU0071,1,45.82,45.82
2509,20-10-2024,SKU0010,2,48.2,96.4
2510,28-10-2024,SKU0097,1,24.86,24.86
2511,27-09-2024,SKU0097,2,42.4,84.8
2512,21-10-2024,SKU0091,1,91.34,91.34
2513,20-10-2024,SKU0072,1,82.48,82.48
2514,22-10-2024,SKU0078,2,69.53,139.06
2515,24-09-2024,SKU0071,1,97.1,97.1
2516,05-10-2024,SKU0082,2,61.61,123.22
2517,07-11-2024,SKU0057,2,25.87,51.74
2518,05-11-2024,SKU0090,2,74.23,148.46
2519,19-10-2024,SKU0015,1,63.27,63.27
2520,11-11-2024,SKU0033,2,49.29,98.58
2521,09-10-2024,SKU0011,2,23.23,46.46
2522,13-11-2024,SKU0019,2,70.99,141.98
2523,18-09-2024,SKU0042,2,49.97,99.94
2524,24-09-2024,SKU0082,1,62.08,62.08
2525,15-10-2024,SKU0086,2,38.39,76.78
2526,28-10-2024,SKU0058,1,24.02,24.02
2527,06-11-2024,SKU0100,1,42.39,42.39
2528,23-09-2024,SKU0018,2,86.69,173.38
2529,04-11-2024,SKU0018,1,24.36,24.36
2530,15-11-2024,SKU0022,1,52.41,52.41
2531,15-10-2024,SKU0089,2,36.78,73.56
2532,17-10-2024,SKU0052,2,96.61,193.22
2533,16-10-2024,SKU0044,1,17.62,17.62
2534,21-10-2024,SKU0031,1,32.08,32.08
2535,11-10-2024,SKU0009,2,50.46,100.92
2536,02-11-2024,SKU0050,1,32.26,32.26
2537,20-09-2024,SKU0061,1,73.59,73.59
2538,04-11-2024,SKU0019,1,43.38,43.38
2539,29-10-2024,SKU0052,2,80.27,160.54
2540,24-10-2024,SKU0055,2,59.61,119.22
2541,03-10-2024,SKU0025,2,48.41,96.82
2542,26-09-2024,SKU0079,2,42.84,85.68
2543,17-09-2024,SKU0069,2,29.98,59.96
2544,04-10-2024,SKU0075,2,32.73,65.46
2545,01-11-2024,SKU0013,2,25.87,51.74
2546,05-10-2024,SKU0034,1,86.66,86.66
2547,16-11-2024,SKU0072,2,59.35,118.7
2548,05-11-2024,SKU0025,2,53.46,106.92
2549,11-11-2024,SKU0091,2,39,78
2550,18-10-2024,SKU0075,1,56.52,56.52
2551,09-11-2024,SKU0064,1,89.43,89.43
2552,17-10-2024,SKU0082,1,87.05,87.05
2553,19-10-2024,SKU0010,2,63.92,127.84
2554,08-10-2024,SKU0097,1,57.7,57.7
2555,17-09-2024,SKU0100,2,30.32,60.64
2556,27-10-2024,SKU0017,2,72.36,144.72
2557,01-11-2024,SKU0005,1,86.8,86.8
2558,21-10-2024,SKU0087,1,37.51,37.51
2559,30-10-2024,SKU0067,2,49.2,98.4
